Date,Open,High,Low,Close,Volume
2005-02-16,122.669998,123,122.110001,122.330002,44362000
2005-02-17,121.970001,122.290001,120.959999,120.970001,73263600
2005-02-18,121.199997,121.5,120.400002,121.239998,65149000
2005-02-19,121.309998,121.720001,120.160004,120.389999,57976500
2005-02-20,120.610001,121.160004,120.279999,121.139999,36336400
2005-02-21,121.419998,121.459999,120.080002,120.139999,62438500
2005-02-22,119.699997,120.160004,118.900002,119.120003,74874200
2005-02-23,119.309998,119.739998,118.980003,119.360001,62584200
2005-02-24,119.110001,119.529999,118.150002,118.540001,60232000
2005-02-25,118.709999,118.779999,117.760002,118.099998,61244300
2005-02-26,118.370003,118.93,116.900002,116.900002,92472400
2005-02-27,116.949997,117.720001,116.75,117,70817300
2005-02-28,117.459999,117.989998,117.059998,117.139999,51932500
2005-03-01,117.419998,117.940002,117.309998,117.309998,46765500
2005-03-02,117.139999,117.900002,116.25,116.529999,71160300
2005-03-03,116.779999,118.199997,116.769997,118.18,62002100
2005-03-04,118.190002,118.459999,117.870003,117.959999,64575400
2005-03-05,118.629997,118.989998,116.910004,117.43,95255300
2005-03-06,117.360001,117.860001,116.739998,117.629997,71581200
2005-03-07,117.779999,118.379997,117.669998,118.190002,46853900
2005-03-08,118.449997,118.949997,118.18,118.599998,53268200
2005-03-09,118.410004,119.260002,118.32,119.239998,46734600
2005-03-10,119.169998,119.209999,118,118,63772900
2005-03-11,118.290001,118.419998,117.830002,118.089996,44945000
2005-03-12,117.889999,119.059998,117.07,118.699997,86144800
2005-03-13,118.559998,118.800003,117.129997,117.300003,65949000
2005-03-14,117.400002,117.5,115.769997,115.769997,96119800
2005-03-15,115.739998,116.199997,114.099998,114.150002,128677300
2005-03-16,114.120003,114.959999,113.959999,114.5,100035200
2005-03-17,115.099998,115.529999,114.830002,115.410004,64930100
2005-03-18,115.379997,115.629997,113.550003,113.800003,107735900
2005-03-19,114.790001,116.209999,114.379997,116.010002,86952200
2005-03-20,115.739998,116.5,114.269997,115.57,88845800
2005-03-21,115.860001,116.5,115.720001,116.330002,52284100
2005-03-22,115.959999,116.769997,115.150002,115.199997,72626000
2005-03-23,114.860001,116.07,114.440002,115.650002,84131900
2005-03-24,115.269997,115.68,114.199997,114.199997,72481500
2005-03-25,115.07,115.870003,113.970001,115.75,103993800
2005-03-26,116.07,116.410004,115.519997,116.400002,56026400
2005-03-27,116.07,116.849998,115.690002,116.599998,86000300
2005-03-28,116.650002,117.75,116.279999,117.5,81055700
2005-03-29,117.669998,118,116.739998,117.459999,96906700
2005-03-30,117.93,117.989998,117.059998,117.089996,67415400
2005-03-31,117.209999,118.080002,117.050003,117.82,43750500
2005-04-01,117.360001,117.5,116.389999,116.599998,74613500
2005-04-02,116.93,117.400002,115.849998,117.239998,91647400
2005-04-03,117.32,117.589996,115.949997,115.949997,95086800
2005-04-04,116.300003,116.620003,114.800003,115.720001,85267000
2005-04-05,115.699997,116.839996,115.660004,116.800003,49207000
2005-04-06,116.410004,117.699997,116.160004,117.580002,61071800
2005-04-07,118.089996,119.080002,118.010002,118.790001,77944900
2005-04-08,119.019997,119.410004,118.699997,119.290001,61768100
2005-04-09,119.339996,119.389999,118.739998,119.120003,46345500
2005-04-10,119.209999,120.040001,119.190002,119.779999,51047900
2005-04-11,119.440002,119.830002,119.199997,119.5,50654100
2005-04-12,119.349998,119.870003,118.830002,119.410004,47608800
2005-04-13,119.790001,120.209999,119.620003,120.050003,43256200
2005-04-14,120.059998,120.25,119.800003,120.25,24596100
2005-04-15,120.080002,120.169998,119.400002,119.480003,43377200
2005-04-16,119.519997,120.919998,119.449997,120.5,69611000
2005-04-17,120.230003,120.839996,120.099998,120.760002,39704500
2005-04-18,120.550003,120.889999,119.730003,120.150002,60999400
2005-04-19,119.949997,120.199997,119.550003,120.040001,36046400
2005-04-20,120.389999,121.25,120.010002,120.129997,66501300
2005-04-21,120.43,120.589996,119.669998,119.910004,46881200
2005-04-22,119.739998,120.580002,119.440002,120.480003,56653300
2005-04-23,120.559998,120.650002,119.599998,120.199997,36465300
2005-04-24,119.940002,121.080002,119.809998,120.580002,49383200
2005-04-25,120.449997,121.199997,120.379997,120.860001,33857100
2005-04-26,121.160004,121.239998,120.230003,121.089996,53195600
2005-04-27,121.059998,121.639999,120.919998,121.400002,46564500
2005-04-28,121.540001,121.900002,121.220001,121.360001,51529400
2005-04-29,121.080002,121.839996,120.940002,121.400002,41019400
2005-04-30,121.5,121.650002,121.029999,121.470001,39879800
2005-05-01,121.68,121.940002,121.07,121.57,46310100
2005-05-02,121.32,121.599998,119.830002,119.860001,62185600
2005-05-03,119.879997,120.010002,118.839996,118.980003,58572500
2005-05-04,118.970001,119.410004,118.75,119.150002,48183800
2005-05-05,119.400002,120.239998,119.370003,120.150002,41174200
2005-05-06,120.370003,120.400002,119.760002,119.830002,42316500
2005-05-07,120.220001,120.32,118.949997,119.18,62288800
2005-05-08,119.449997,119.800003,119.209999,119.529999,49737500
2005-05-09,119.25,120.650002,119.190002,120.489998,51549000
2005-05-10,120.389999,120.650002,119.410004,119.480003,52363600
2005-05-11,118.290001,119.949997,118.260002,119.949997,103268800
2005-05-12,119.970001,121.32,119.720001,121.32,64491200
2005-05-13,121.330002,122.099998,121.309998,121.940002,49688300
2005-05-14,121.989998,122.629997,121.639999,122.260002,51871100
2005-05-15,122.269997,122.519997,121.989998,122.43,41182300
2005-05-16,122.980003,123.440002,122.489998,122.910004,63638800
2005-05-17,122.790001,123.040001,122.360001,122.839996,56075900
2005-05-18,122.5,122.629997,122.050003,122.349998,56598400
2005-05-19,122.709999,123.110001,122.410004,123.019997,59165700
2005-05-20,122.589996,123.730003,122.300003,123.440002,69477000
2005-05-21,123.550003,123.610001,122.470001,122.720001,101110900
2005-05-22,122.879997,123.559998,122.629997,123.540001,52607100
2005-05-23,123.410004,123.949997,122.849998,123.190002,57301600
2005-05-24,123.230003,123.529999,122.949997,123.339996,42758800
2005-05-25,123.5,123.889999,123.050003,123.790001,43181600
2005-05-26,123.959999,124.639999,123.639999,124.57,47880700
2005-05-27,124.410004,124.629997,123.5,123.739998,62358100
2005-05-28,123.830002,124.040001,123.449997,123.650002,40418200
2005-05-29,123.870003,124.599998,123.739998,124.389999,45147400
2005-05-30,124.25,124.739998,124.120003,124.720001,36837200
2005-05-31,124.230003,124.309998,123.57,123.720001,50855600
2005-06-01,123.449997,123.980003,122.669998,122.879997,53595500
2005-06-02,123.150002,123.410004,122.379997,122.650002,47616000
2005-06-03,123.059998,123.589996,122.870003,123.389999,47170000
2005-06-04,123.82,124.5,122.82,123.330002,72863700
2005-06-05,123.269997,124.029999,123.010002,123.82,58570200
2005-06-06,123.57,123.690002,122.75,123.059998,54776900
2005-06-07,123.220001,123.870003,122.830002,123.82,36208500
2005-06-08,123.440002,123.519997,122.089996,122.209999,71942100
2005-06-09,122.190002,122.870003,122.029999,122.199997,62275100
2005-06-10,122.050003,122.559998,121.839996,122.190002,53388600
2005-06-11,122.629997,122.82,122.199997,122.470001,39842100
2005-06-12,122.580002,123.230003,121.879997,122.470001,69912000
2005-06-13,122.5,122.610001,121.150002,122.239998,55168600
2005-06-14,121.940002,122.730003,121.089996,121.150002,79104600
2005-06-15,121.349998,121.669998,121.209999,121.589996,35631100
2005-06-16,121.480003,121.489998,120.68,120.760002,61956800
2005-06-17,120.410004,121.779999,120.379997,121.690002,56179200
2005-06-18,121.25,121.300003,120.389999,121.050003,74160200
2005-06-19,121.190002,122.660004,120.739998,122.580002,102945200
2005-06-20,122.519997,123.150002,121.139999,122.489998,74578700
2005-06-21,122.849998,122.879997,122.040001,122.269997,47653400
2005-06-22,122.660004,123.800003,122.650002,123.699997,57251300
2005-06-23,123.629997,124.129997,123.459999,123.910004,41749700
2005-06-24,123.660004,124,123.309998,123.5,39068700
2005-06-25,123.830002,124.739998,123.800003,124.599998,43093900
2005-06-26,124.449997,124.669998,124.269997,124.349998,33017600
2005-06-27,124.129997,124.419998,123.519997,123.660004,58427500
2005-06-28,123.739998,123.919998,123.019997,123.209999,57694600
2005-06-29,123.589996,123.650002,122.900002,123.150002,73156900
2005-06-30,123.300003,123.739998,122.870003,123.5,75424100
2005-07-01,123.470001,123.550003,122.639999,123.089996,53355300
2005-07-02,123.199997,123.610001,121.870003,122.050003,84480300
2005-07-03,121.790001,121.870003,120.779999,120.910004,94469100
2005-07-04,120.949997,121.660004,120.440002,121.339996,84597200
2005-07-05,121.239998,121.889999,120.900002,121.440002,59368100
2005-07-06,122.019997,122.239998,121.080002,121.580002,70415400
2005-07-07,121.519997,121.989998,121.019997,121.550003,66150800
2005-07-08,121.93,122.120003,121.199997,121.669998,58620500
2005-07-09,121.550003,122.860001,121.080002,122.660004,66607700
2005-07-10,122.620003,123.040001,121.739998,123.040001,47824200
2005-07-11,122.959999,123.339996,122.449997,122.599998,50994800
2005-07-12,122.790001,123.029999,121.160004,121.220001,60776300
2005-07-13,121.25,121.309998,119.57,119.629997,106052100
2005-07-14,119.779999,120.260002,118.169998,119.199997,140941800
2005-07-15,119.699997,120.050003,119.129997,119.610001,75661400
2005-07-16,119.68,119.709999,118.300003,118.599998,52677000
2005-07-17,118.989998,119.389999,118.32,118.43,75629800
2005-07-18,118.389999,119.129997,117.410004,117.5,100510400
2005-07-19,117.459999,118.080002,116.879997,117.43,99052900
2005-07-20,118.120003,118.809998,117.559998,118.669998,88651000
2005-07-21,118.800003,119.269997,118.449997,119.110001,68109300
2005-07-22,118.940002,118.959999,117.800003,117.82,74996900
2005-07-23,117.5,119.800003,117.120003,119.779999,116563800
2005-07-24,119.489998,119.809998,117.300003,117.669998,131966700
2005-07-25,118.290001,118.779999,117.510002,118.129997,96579500
2005-07-26,118.440002,120.089996,118.410004,119.959999,71308400
2005-07-27,119.720001,120.239998,118.940002,119.720001,76594500
2005-07-28,119.510002,120.540001,119.190002,119.370003,80855800
2005-07-29,119.199997,119.370003,117.93,118.099998,66623100
2005-07-30,118.43,119.949997,118.099998,119.800003,72322000
2005-07-31,120.290001,121.300003,120.129997,120.129997,77698900
2005-08-01,120.580002,120.900002,120.220001,120.489998,66365100
2005-08-02,120.169998,121.75,120.129997,121.75,74012300
2005-08-03,122.150002,122.660004,121.75,122.269997,84897600
2005-08-04,122.400002,122.459999,121.550003,122.110001,59156000
2005-08-05,122.370003,122.620003,121.849998,122.230003,46765400
2005-08-06,121.93,122.419998,121.790001,122.230003,42152800
2005-08-07,122.080002,122.949997,121.860001,122.389999,57666800
2005-08-08,122.339996,123.519997,121.75,123.339996,79048100
2005-08-09,123.349998,123.839996,122.43,123.760002,34867000
2005-08-10,123.790001,124.019997,123.379997,123.690002,45092200
2005-08-11,123.550003,124.089996,122.860001,123.239998,69592500
2005-08-12,123.370003,123.550003,122.980003,123.489998,51133000
2005-08-13,123.68,124.650002,123.139999,124.639999,55717500
2005-08-14,125.059998,125.279999,124.330002,125.129997,72437200
2005-08-15,125.150002,125.910004,124.980003,125.760002,50021200
2005-08-16,125.559998,126.519997,125.419998,126.300003,66438800
2005-08-17,126.25,127.410004,126.209999,127.029999,50854700
2005-08-18,126.980003,127.220001,126.809998,127.129997,15270000
2005-08-19,127.25,127.269997,126.040001,126.230003,54498500
2005-08-20,126.650002,126.980003,126.089996,126.089996,51738900
2005-08-21,126.160004,126.519997,125.290001,125.410004,56007200
2005-08-22,126.019997,127.029999,125.980003,126.690002,65468200
2005-08-23,126.769997,127.080002,126.5,126.849998,46699400
2005-08-24,126.699997,126.730003,126.18,126.580002,59273400
2005-08-25,127.050003,127.739998,126.629997,126.82,57935200
2005-08-26,126.769997,126.870003,125.68,126.080002,66816500
2005-08-27,126.220001,126.82,125.480003,126,62608600
2005-08-28,126.160004,126.779999,125.82,126.330002,50744500
2005-08-29,126.709999,126.860001,125.959999,126.449997,48389900
2005-08-30,126.419998,127.699997,126.290001,127.309998,88630900
2005-08-31,127.190002,128.089996,127.139999,127.809998,64375000
2005-09-01,127.839996,128,127.18,127.440002,55900300
2005-09-02,127.279999,127.360001,126.360001,126.360001,46238300
2005-09-03,126.730003,126.870003,125.690002,125.709999,48733000
2005-09-04,125.860001,126.589996,125.480003,125.830002,46603200
2005-09-05,126.220001,126.760002,125.800003,126.029999,51806900
2005-09-06,126.309998,126.690002,126.080002,126.690002,32247900
2005-09-07,126.779999,126.860001,126.419998,126.760002,27977300
2005-09-08,126.959999,127.050003,125.379997,125.470001,44499500
2005-09-09,125.739998,125.989998,125.5,125.75,30764300
2005-09-10,125.720001,125.959999,125.059998,125.190002,32788900
2005-09-11,124.800003,125.059998,124.360001,124.510002,44645600
2005-09-12,125.190002,127,124.389999,126.699997,73256700
2005-09-13,126.860001,127.489998,126.699997,127.300003,51899600
2005-09-14,127.150002,127.589996,126.879997,127.379997,47307500
2005-09-15,128.020004,128.580002,127.360001,128.440002,62885900
2005-09-16,128.419998,129.059998,128.380005,128.770004,43527400
2005-09-17,128.389999,128.979996,128.259995,128.899994,44960800
2005-09-18,129.020004,129.440002,128.729996,129.309998,49598900
2005-09-19,129.080002,129.279999,128.440002,128.800003,40509200
2005-09-20,128.570007,128.899994,128.199997,128.679993,44856700
2005-09-21,128.199997,128.419998,127.809998,128.330002,52066600
2005-09-22,127.580002,128.899994,127.160004,127.82,75067600
2005-09-23,128.130005,128.770004,127.809998,128.309998,81530400
2005-09-24,128.279999,128.309998,125.970001,125.970001,114957800
2005-09-25,126.209999,126.82,126.129997,126.419998,67017400
2005-09-26,126.629997,127.150002,126.419998,126.550003,53008800
2005-09-27,127.040001,127.18,125.839996,126.660004,87747700
2005-09-28,127.25,127.669998,126.760002,127.360001,71294000
2005-09-29,127.660004,128.660004,127.449997,128.539993,65771200
2005-09-30,128.440002,128.809998,128.350006,128.440002,33709600
2005-10-01,128.320007,128.539993,127.489998,127.5,72937000
2005-10-02,127.82,128.429993,127.720001,128.389999,63561000
2005-10-03,128.100006,128.139999,126.800003,126.900002,83626900
2005-10-04,126.580002,128.389999,126.139999,126.269997,86040400
2005-10-05,126.440002,126.800003,126.169998,126.599998,45511900
2005-10-06,126.379997,126.660004,125.400002,125.480003,71208100
2005-10-07,125.849998,128.100006,125.599998,126.620003,59422200
2005-10-08,126.919998,127.599998,126.370003,126.410004,62023300
2005-10-09,126.43,127.129997,125.449997,126.639999,64508700
2005-10-10,126.599998,126.790001,125.949997,126.410004,52308700
2005-10-11,126.459999,128.029999,126.209999,127.75,90964400
2005-10-12,127.68,128.320007,127.239998,128.199997,85471300
2005-10-13,128.339996,129.210007,128.179993,129.160004,61017900
2005-10-14,129.050003,129.160004,128.580002,128.809998,40342600
2005-10-15,129.110001,129.399994,128.289993,128.490005,46456300
2005-10-16,128.770004,129.649994,128.649994,129.270004,42326700
2005-10-17,129.270004,129.639999,128.279999,129.080002,43423200
2005-10-18,129.110001,129.479996,128.759995,129.410004,36777400
2005-10-19,129.399994,130.039993,129.279999,129.460007,35858600
2005-10-20,129.199997,129.910004,128.130005,128.229996,74394800
2005-10-21,128.600006,129.490005,128.5,129.369995,48641600
2005-10-22,128.899994,129.419998,128.610001,129.360001,60642300
2005-10-23,128.669998,130.070007,128.649994,128.759995,73402500
2005-10-24,129.139999,129.179993,127.849998,128.169998,57478400
2005-10-25,127.860001,128.059998,127.400002,127.970001,61780800
2005-10-26,127.699997,128.440002,127.18,128.240005,66692400
2005-10-27,128.279999,128.679993,127.379997,127.379997,56313600
2005-10-28,127.709999,128.839996,127.440002,128.589996,60490800
2005-10-29,128.839996,129.160004,128.529999,128.830002,45479100
2005-10-30,128.710007,130.229996,128.610001,130.179993,69877300
2005-10-31,130.149994,130.860001,129.850006,130.759995,53398900
2005-11-01,131.009995,131.470001,130.839996,131.029999,65526400
2005-11-02,130.679993,130.899994,130.380005,130.619995,47286800
2005-11-03,130.639999,130.899994,130.210007,130.410004,45538500
2005-11-04,130.369995,130.990005,129.449997,129.589996,87102700
2005-11-05,129.509995,130.509995,129.449997,130.380005,51605700
2005-11-06,130.259995,130.389999,129.660004,130.110001,46704200
2005-11-07,129.990005,130.570007,129.740005,130.210007,43209200
2005-11-08,130.029999,130.279999,129.740005,130.020004,32523000
2005-11-09,129.929993,130.529999,129.050003,129.220001,82079900
2005-11-10,129.410004,130.5,129.289993,130.029999,61505700
2005-11-11,130.110001,130.979996,129.550003,129.800003,70571700
2005-11-12,130.020004,130.240005,129.369995,129.830002,62925600
2005-11-13,130.070007,130.869995,129.490005,129.729996,61624700
2005-11-14,129.729996,130.729996,129.360001,130.559998,54809300
2005-11-15,130.610001,131.279999,130.380005,131.009995,50607200
2005-11-16,130.850006,131.210007,130.190002,130.869995,57906200
2005-11-17,131.059998,131.399994,129.350006,129.539993,80180900
2005-11-18,129.740005,130.080002,129.259995,129.740005,41496500
2005-11-19,129.850006,130.059998,128.25,128.639999,72799400
2005-11-20,128.770004,129.130005,128.610001,128.880005,43033700
2005-11-21,128.589996,129.25,128.309998,128.710007,51051800
2005-11-22,128.830002,129.309998,128.020004,128.660004,64167700
2005-11-23,128.929993,130.940002,128.929993,130.699997,92531800
2005-11-24,130.75,131.070007,130.240005,130.949997,87269000
2005-11-25,131,131.860001,130.600006,131.130005,86005500
2005-11-26,131.690002,131.789993,130.619995,131.149994,72342600
2005-11-27,130.889999,131.070007,130.380005,130.910004,52546400
2005-11-28,131.039993,131.119995,129.919998,130.369995,84359800
2005-11-29,130.5,131.139999,130.300003,130.399994,67262400
2005-11-30,129.899994,131.630005,129.589996,131.029999,124478600
2005-12-01,130.789993,131.75,130.710007,131.470001,55854400
2005-12-02,131.470001,131.800003,130.320007,130.399994,64990300
2005-12-03,131.009995,131.460007,130.740005,131.380005,49063500
2005-12-04,131.149994,131.320007,130.449997,130.889999,60821300
2005-12-05,131.080002,131.619995,130.970001,131.360001,42921400
2005-12-06,132.050003,132.800003,131.850006,132.520004,62588200
2005-12-07,132.509995,132.770004,132.360001,132.360001,30016700
2005-12-08,132.419998,132.770004,132.309998,132.619995,29864000
2005-12-09,132.410004,132.75,131.889999,132.550003,64378200
2005-12-10,132.509995,132.550003,130.520004,130.949997,80626900
2005-12-11,130.360001,130.720001,129.190002,129.240005,91726500
2005-12-12,128.789993,129.740005,128.610001,129.5,84029300
2005-12-13,129.759995,130,129.009995,129.309998,62137600
2005-12-14,128.669998,129.100006,126.769997,126.849998,144789500
2005-12-15,127.349998,127.75,126.110001,126.209999,87906300
2005-12-16,126.870003,127.489998,125.800003,127.099998,124309400
2005-12-17,126.279999,127.169998,125.5,126.129997,110852800
2005-12-18,127.18,127.629997,125.169998,125.169998,92006500
2005-12-19,125.68,126.889999,124.760002,126.169998,168405000
2005-12-20,126.919998,127.730003,126.43,127.730003,78977900
2005-12-21,128.009995,128.380005,127.510002,128.380005,62989700
2005-12-22,127.970001,128,126.050003,126.099998,72419900
2005-12-23,126.620003,127.510002,126.199997,127.510002,86926200
2005-12-24,127.379997,128.940002,127.269997,128.729996,73721700
2005-12-25,129.25,129.429993,128.320007,129,91702600
2005-12-26,128.850006,128.860001,126.769997,127.120003,86105100
2005-12-27,127.209999,127.379997,125.760002,126.809998,130498600
2005-12-28,126.910004,127.650002,125.790001,125.860001,108599400
2005-12-29,125.580002,126.5,123.870003,125.75,204957200
2005-12-30,126.360001,126.959999,125.290001,125.349998,94972200
2005-12-31,125.879997,125.93,123.82,123.989998,95815900
2006-01-01,123.739998,124.839996,122.550003,122.550003,185688800
2006-01-02,122.839996,123.629997,122.339996,123.5,163566400
2006-01-03,123.949997,126.360001,123.860001,126.120003,134057000
2006-01-04,125.290001,125.559998,124.459999,124.650002,94253500
2006-01-05,125.400002,125.480003,123.550003,123.669998,95804400
2006-01-06,124.010002,124.809998,123.720001,124.089996,65494700
2006-01-07,124,125.699997,123.959999,125.010002,75008200
2006-01-08,124.949997,125.059998,124.040001,124.459999,74566100
2006-01-09,124.330002,125.300003,124.029999,124.440002,54107000
2006-01-10,124.540001,125.059998,124.25,124.989998,37899600
2006-01-11,125.010002,125.290001,123.769997,123.910004,69780200
2006-01-12,124.190002,124.769997,123.650002,124.75,62368100
2006-01-13,125.199997,127.349998,125.169998,127.269997,110634800
2006-01-14,127.540001,127.660004,126.959999,127.279999,54227800
2006-01-15,127.43,128.009995,127.309998,127.800003,23914000
2006-01-16,127.290001,127.449997,126.519997,127.07,69653400
2006-01-17,127.199997,127.849998,127.080002,127.440002,50100300
2006-01-18,127.190002,127.559998,126.290001,126.610001,81626500
2006-01-19,126.940002,127.43,126.410004,126.849998,60964100
2006-01-20,126.610001,127.410004,125.940002,127.410004,73640800
2006-01-21,127.150002,127.400002,125.720001,126.050003,82561300
2006-01-22,125.449997,125.68,124,124,102405700
2006-01-23,124.129997,124.260002,122.830002,123.519997,103242500
2006-01-24,123.519997,124.099998,123.150002,123.339996,81159000
2006-01-25,123.709999,124.050003,122.389999,123.970001,122771000
2006-01-26,124.18,126.260002,123.720001,125.690002,133565300
2006-01-27,126.120003,126.300003,124.660004,124.830002,112259800
2006-01-28,125.150002,125.190002,123.82,123.949997,101560000
2006-01-29,124.440002,126.32,124.440002,126.209999,92884000
2006-01-30,125.980003,127.300003,125.720001,126.660004,95480700
2006-01-31,126.589996,127.449997,126.18,126.830002,84525800
2006-02-01,127.379997,127.690002,126.199997,126.709999,87257100
2006-02-02,127.040001,128.139999,126.860001,127.980003,82137000
2006-02-03,127.660004,127.959999,127.449997,127.849998,49593100
2006-02-04,127.339996,127.379997,126.599998,127.220001,65225600
2006-02-05,127.580002,128.460007,127.550003,128.080002,64770900
2006-02-06,127.339996,128.550003,127.150002,128.419998,63693800
2006-02-07,129.080002,129.429993,127.480003,128.199997,96294200
2006-02-08,127.900002,128.080002,127.400002,127.900002,45377300
2006-02-09,128.089996,128.460007,126.949997,127.410004,90901300
2006-02-10,128.179993,128.600006,126.610001,126.980003,78910600
2006-02-11,126.580002,127.5,126.279999,127.370003,69322300
2006-02-12,127.169998,127.199997,126.389999,127.010002,47482200
2006-02-13,127.629997,128.160004,126.919998,127.110001,57839000
2006-02-14,128.25,128.869995,127.900002,128.630005,68143000
2006-02-15,129.320007,129.889999,129.039993,129.699997,71737600
2006-02-16,129.580002,130.369995,129.490005,130.029999,70992800
2006-02-17,130.190002,130.690002,129.589996,130.690002,58288400
2006-02-18,130.179993,130.279999,129.800003,130.130005,42133600
2006-02-19,129.990005,130.520004,129.679993,130.119995,60839900
2006-02-20,130.179993,130.440002,129.190002,129.759995,66592100
2006-02-21,129.990005,130.100006,129.399994,129.649994,57983000
2006-02-22,129.639999,130.25,129.550003,129.809998,41756000
2006-02-23,129.649994,130.820007,129.639999,130.429993,52681500
2006-02-24,130.490005,130.830002,129.809998,130.580002,61817800
2006-02-25,130.869995,131.039993,130.550003,130.660004,50052200
2006-02-26,130.850006,130.990005,130.580002,130.639999,37510300
2006-02-27,131.139999,131.580002,130.839996,131.419998,48794500
2006-02-28,131.509995,131.850006,131.199997,131.669998,52348300
2006-03-01,131.110001,131.160004,130.330002,130.509995,53795600
2006-03-02,130.059998,130.570007,129.350006,129.910004,86269400
2006-03-03,130.080002,130.460007,129.830002,130.279999,45096300
2006-03-04,129.860001,130.690002,129.479996,130.410004,68496600
2006-03-05,130.559998,131.839996,130.369995,131.690002,69875600
2006-03-06,131.639999,132.449997,131.520004,132.220001,62898400
2006-03-07,131.960007,132.240005,131.75,132.229996,57805400
2006-03-08,132.309998,132.389999,131.679993,131.960007,76703100
2006-03-09,131.789993,132.389999,131.649994,132.139999,64154100
2006-03-10,132.119995,132.130005,131.070007,131.809998,92089100
2006-03-11,132.25,132.770004,132.059998,132.509995,75204100
2006-03-12,132.610001,132.75,131.419998,131.869995,88932500
2006-03-13,131.669998,131.679993,131,131.470001,65966800
2006-03-14,131.729996,132.850006,131.050003,132.479996,92299100
2006-03-15,132.5,133.600006,132.399994,133.580002,73962700
2006-03-16,133.490005,133.970001,133.270004,133.740005,82432200
2006-03-17,133.740005,133.990005,133.279999,133.690002,58597500
2006-03-18,133.800003,133.940002,133.479996,133.580002,47966600
2006-03-19,133.539993,133.830002,132.949997,133.080002,51687400
2006-03-20,132.889999,133.869995,132.649994,133.360001,73108100
2006-03-21,133.229996,135,133.080002,134.919998,80890500
2006-03-22,134.919998,135.410004,134.75,135.179993,60505900
2006-03-23,134.949997,135.100006,134.399994,135.009995,64983600
2006-03-24,134.850006,135.300003,134.639999,135.089996,41176800
2006-03-25,135.100006,135.449997,134.839996,135.270004,56403700
2006-03-26,134.839996,135.429993,134.300003,135.110001,104071800
2006-03-27,135.449997,136.389999,135.399994,136.279999,59158600
2006-03-28,136.160004,136.710007,136.039993,136.630005,53944000
2006-03-29,136.520004,137.050003,136.419998,136.839996,42273000
2006-03-30,136.470001,136.699997,135.669998,136.410004,90500600
2006-03-31,137.039993,137.369995,136.100006,136.589996,86848600
2006-04-01,136.389999,136.880005,136.229996,136.809998,64063200
2006-04-02,136.839996,136.949997,136.330002,136.839996,48094500
2006-04-03,136.559998,137.800003,136.389999,137.470001,66219900
2006-04-04,137.279999,137.929993,137.220001,137.880005,53234900
2006-04-05,137.740005,138.410004,137.509995,138.350006,78105400
